,event,hitter,hittee,coords,period,period_time_remaining,hitter_team,hittee_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,hitter_id,hittee_id,description
197,hit,Ondrej Palat,Nick Jensen,[ 81. -35.],2,03:19,TBL,WSH,WSH,15,TBL,14,1,0,8476292,8475324.0,Ondrej Palat hit Nick Jensen
198,hit,Lars Eller,Yanni Gourde,[76. 39.],2,02:22,WSH,TBL,WSH,15,TBL,14,1,0,8474189,8476826.0,Lars Eller hit Yanni Gourde
202,hit,Ryan McDonagh,Tom Wilson,[ 38. -32.],2,01:16,TBL,WSH,WSH,15,TBL,14,1,0,8474151,8476880.0,Ryan McDonagh hit Tom Wilson
204,hit,Anthony Cirelli,Nic Dowd,[40. 38.],2,00:52,TBL,WSH,WSH,15,TBL,14,1,0,8478519,8475343.0,Anthony Cirelli hit Nic Dowd
211,hit,Michal Kempny,Erik Cernak,[-7. 39.],2,00:15,WSH,TBL,WSH,15,TBL,14,1,0,8479482,8478416.0,Michal Kempny hit Erik Cernak
223,hit,Richard Panik,Yanni Gourde,[34. 34.],3,17:45,WSH,TBL,WSH,15,TBL,14,1,0,8475209,8476826.0,Richard Panik hit Yanni Gourde
229,hit,Garnet Hathaway,Erik Cernak,[44. 33.],3,16:20,WSH,TBL,WSH,15,TBL,14,1,0,8477903,8478416.0,Garnet Hathaway hit Erik Cernak
241,hit,Kevin Shattenkirk,Garnet Hathaway,[-11. -32.],3,12:42,TBL,WSH,WSH,15,TBL,14,1,0,8474031,8477903.0,Kevin Shattenkirk hit Garnet Hathaway
242,hit,Nic Dowd,Mikhail Sergachev,[-94.  11.],3,12:37,WSH,TBL,WSH,15,TBL,14,1,0,8475343,8479410.0,Nic Dowd hit Mikhail Sergachev
245,hit,Jan Rutta,Lars Eller,[-68.  40.],3,11:39,TBL,WSH,WSH,15,TBL,14,1,0,8480172,8474189.0,Jan Rutta hit Lars Eller
248,hit,Erik Cernak,Jakub Vrana,[-97.   4.],3,10:45,TBL,WSH,WSH,15,TBL,14,1,0,8478416,8477944.0,Erik Cernak hit Jakub Vrana
267,hit,Radko Gudas,Pat Maroon,[55. 37.],3,06:23,WSH,TBL,WSH,15,TBL,14,1,1,8475462,8474034.0,Radko Gudas hit Pat Maroon
268,hit,Dmitry Orlov,Yanni Gourde,[97. -3.],3,06:20,WSH,TBL,WSH,15,TBL,14,1,1,8475200,8476826.0,Dmitry Orlov hit Yanni Gourde
275,hit,Nicklas Backstrom,Erik Cernak,[-94.  13.],3,04:31,WSH,TBL,WSH,15,TBL,14,2,1,8473563,8478416.0,Nicklas Backstrom hit Erik Cernak
277,hit,Ryan McDonagh,Tom Wilson,[ 6. 27.],3,04:17,TBL,WSH,WSH,15,TBL,14,2,1,8474151,8476880.0,Ryan McDonagh hit Tom Wilson
10,hit,Yanni Gourde,Dominic Toninato,[88. 23.],1,17:08,TBL,FLA,TBL,14,FLA,13,1,0,8476826,8476952.0,Yanni Gourde hit Dominic Toninato
11,hit,Dominic Toninato,Carter Verhaeghe,[-91.  27.],1,16:56,FLA,TBL,TBL,14,FLA,13,1,0,8476952,8477409.0,Dominic Toninato hit Carter Verhaeghe
14,hit,MacKenzie Weegar,Nikita Kucherov,[ 48. -32.],1,15:55,FLA,TBL,TBL,14,FLA,13,1,0,8477346,8476453.0,MacKenzie Weegar hit Nikita Kucherov
24,hit,Anthony Cirelli,Mike Hoffman,[-85.  19.],1,14:17,TBL,FLA,TBL,14,FLA,13,1,0,8478519,8474884.0,Anthony Cirelli hit Mike Hoffman
26,hit,Brian Boyle,Steven Stamkos,[99.  1.],1,14:01,FLA,TBL,TBL,14,FLA,13,1,0,8470619,8474564.0,Brian Boyle hit Steven Stamkos
27,hit,Pat Maroon,Josh Brown,[ 96. -14.],1,13:27,TBL,FLA,TBL,14,FLA,13,1,0,8474034,8477384.0,Pat Maroon hit Josh Brown
32,hit,Brett Connolly,Carter Verhaeghe,[ 45. -33.],1,12:12,FLA,TBL,TBL,14,FLA,13,1,0,8475792,8477409.0,Brett Connolly hit Carter Verhaeghe
35,hit,Brett Connolly,Mitchell Stephens,[59. 37.],1,11:44,FLA,TBL,TBL,14,FLA,13,1,0,8475792,8478477.0,Brett Connolly hit Mitchell Stephens
46,hit,Brett Connolly,Ondrej Palat,[-92. -22.],1,08:31,FLA,TBL,TBL,14,FLA,13,1,0,8475792,8476292.0,Brett Connolly hit Ondrej Palat
47,hit,Erik Cernak,Aleksander Barkov,[-55. -34.],1,08:13,TBL,FLA,TBL,14,FLA,13,1,0,8478416,8477493.0,Erik Cernak hit Aleksander Barkov
55,hit,Pat Maroon,Josh Brown,[91. 26.],1,06:48,TBL,FLA,TBL,14,FLA,13,1,0,8474034,8477384.0,Pat Maroon hit Josh Brown
56,hit,Vincent Trocheck,Kevin Shattenkirk,[ 76. -16.],1,06:42,FLA,TBL,TBL,14,FLA,13,1,0,8476389,8474031.0,Vincent Trocheck hit Kevin Shattenkirk
70,hit,MacKenzie Weegar,Anthony Cirelli,[ 87. -15.],1,04:11,FLA,TBL,TBL,14,FLA,13,2,0,8477346,8478519.0,MacKenzie Weegar hit Anthony Cirelli
73,hit,Josh Brown,Mitchell Stephens,[-39.  30.],1,03:43,FLA,TBL,TBL,14,FLA,13,2,0,8477384,8478477.0,Josh Brown hit Mitchell Stephens
85,hit,Frank Vatrano,Erik Cernak,[ 22. -35.],1,01:33,FLA,TBL,TBL,14,FLA,13,3,0,8478366,8478416.0,Frank Vatrano hit Erik Cernak
87,hit,Ondrej Palat,Josh Brown,[-75.  36.],1,01:08,TBL,FLA,TBL,14,FLA,13,3,0,8476292,8477384.0,Ondrej Palat hit Josh Brown
91,hit,Jan Rutta,Noel Acciari,[-36. -34.],1,00:27,TBL,FLA,TBL,14,FLA,13,3,0,8480172,8478569.0,Jan Rutta hit Noel Acciari
92,hit,Jonathan Huberdeau,Jan Rutta,[-67. -40.],1,00:13,FLA,TBL,TBL,14,FLA,13,3,0,8476456,8480172.0,Jonathan Huberdeau hit Jan Rutta
110,hit,Brian Boyle,Ondrej Palat,[ 7. 37.],2,16:45,FLA,TBL,TBL,14,FLA,13,3,1,8470619,8476292.0,Brian Boyle hit Ondrej Palat
111,hit,Frank Vatrano,Mikhail Sergachev,[-39. -31.],2,16:35,FLA,TBL,TBL,14,FLA,13,3,1,8478366,8479410.0,Frank Vatrano hit Mikhail Sergachev
116,hit,Pat Maroon,Mike Matheson,[-88. -27.],2,15:13,TBL,FLA,TBL,14,FLA,13,3,1,8474034,8476875.0,Pat Maroon hit Mike Matheson
126,hit,Jonathan Huberdeau,Jan Rutta,[-8. 34.],2,14:01,FLA,TBL,TBL,14,FLA,13,4,1,8476456,8480172.0,Jonathan Huberdeau hit Jan Rutta
127,hit,Victor Hedman,Noel Acciari,[-33. -35.],2,13:50,TBL,FLA,TBL,14,FLA,13,4,1,8475167,8478569.0,Victor Hedman hit Noel Acciari
130,hit,Steven Stamkos,Jonathan Huberdeau,[92. 25.],2,12:56,TBL,FLA,TBL,14,FLA,13,4,1,8474564,8476456.0,Steven Stamkos hit Jonathan Huberdeau
131,hit,Erik Cernak,Evgenii Dadonov,[94.  7.],2,12:33,TBL,FLA,TBL,14,FLA,13,4,1,8478416,8474149.0,Erik Cernak hit Evgenii Dadonov
134,hit,Frank Vatrano,Yanni Gourde,[46. 37.],2,11:03,FLA,TBL,TBL,14,FLA,13,4,1,8478366,8476826.0,Frank Vatrano hit Yanni Gourde
138,hit,Mike Matheson,Nikita Kucherov,[32. 38.],2,10:33,FLA,TBL,TBL,14,FLA,13,4,1,8476875,8476453.0,Mike Matheson hit Nikita Kucherov
146,hit,Frank Vatrano,Carter Verhaeghe,[-85. -24.],2,09:28,FLA,TBL,TBL,14,FLA,13,5,1,8478366,8477409.0,Frank Vatrano hit Carter Verhaeghe
147,hit,Mitchell Stephens,Frank Vatrano,[-73. -33.],2,09:11,TBL,FLA,TBL,14,FLA,13,5,1,8478477,8478366.0,Mitchell Stephens hit Frank Vatrano
150,hit,Yanni Gourde,Aaron Ekblad,[-28. -21.],2,08:09,TBL,FLA,TBL,14,FLA,13,5,1,8476826,8477932.0,Yanni Gourde hit Aaron Ekblad
154,hit,Josh Brown,Ondrej Palat,[-87. -24.],2,06:18,FLA,TBL,TBL,14,FLA,13,5,1,8477384,8476292.0,Josh Brown hit Ondrej Palat
155,hit,Colton Sceviour,Ryan McDonagh,[90. 12.],2,06:06,FLA,TBL,TBL,14,FLA,13,5,1,8474098,8474151.0,Colton Sceviour hit Ryan McDonagh
157,hit,Erik Cernak,Brian Boyle,[-37.  36.],2,04:57,TBL,FLA,TBL,14,FLA,13,5,1,8478416,8470619.0,Erik Cernak hit Brian Boyle
170,hit,Frank Vatrano,Mathieu Joseph,[-94.  20.],2,02:47,FLA,TBL,TBL,14,FLA,13,5,1,8478366,8478472.0,Frank Vatrano hit Mathieu Joseph
173,hit,Noel Acciari,Kevin Shattenkirk,[ 91. -21.],2,01:46,FLA,TBL,TBL,14,FLA,13,5,1,8478569,8474031.0,Noel Acciari hit Kevin Shattenkirk
174,hit,Steven Stamkos,Noel Acciari,[ -3. -35.],2,01:36,TBL,FLA,TBL,14,FLA,13,5,1,8474564,8478569.0,Steven Stamkos hit Noel Acciari
179,hit,Noel Acciari,Steven Stamkos,[  3. -32.],3,19:16,FLA,TBL,TBL,14,FLA,13,5,1,8478569,8474564.0,Noel Acciari hit Steven Stamkos
193,hit,Vincent Trocheck,Alex Killorn,[-87.  30.],3,15:01,FLA,TBL,TBL,14,FLA,13,5,1,8476389,8473986.0,Vincent Trocheck hit Alex Killorn
199,hit,Cedric Paquette,Evgenii Dadonov,[-57. -30.],3,14:19,TBL,FLA,TBL,14,FLA,13,5,1,8476975,8474149.0,Cedric Paquette hit Evgenii Dadonov
204,hit,Victor Hedman,Josh Brown,[18.  9.],3,12:29,TBL,FLA,TBL,14,FLA,13,5,1,8475167,8477384.0,Victor Hedman hit Josh Brown
222,hit,Josh Brown,Carter Verhaeghe,[  5. -31.],3,06:25,FLA,TBL,TBL,14,FLA,13,5,1,8477384,8477409.0,Josh Brown hit Carter Verhaeghe
225,hit,Mikhail Sergachev,Colton Sceviour,[-93.  23.],3,06:02,TBL,FLA,TBL,14,FLA,13,5,1,8479410,8474098.0,Mikhail Sergachev hit Colton Sceviour
236,hit,Mike Hoffman,Mikhail Sergachev,[62. 36.],3,03:05,FLA,TBL,TBL,14,FLA,13,5,1,8474884,8479410.0,Mike Hoffman hit Mikhail Sergachev
1,hit,Shea Weber,Alex Killorn,[38. 37.],1,19:30,MTL,TBL,TBL,14,MTL,8,0,0,8470642,8473986.0,Shea Weber hit Alex Killorn
3,hit,Brett Kulak,Brayden Point,[ 64. -33.],1,19:01,MTL,TBL,TBL,14,MTL,8,0,0,8476967,8478010.0,Brett Kulak hit Brayden Point
7,hit,Mikhail Sergachev,Jesperi Kotkaniemi,[-92. -21.],1,18:03,TBL,MTL,TBL,14,MTL,8,0,0,8479410,8480829.0,Mikhail Sergachev hit Jesperi Kotkaniemi
13,hit,Erik Cernak,Ryan Poehling,[-94.   8.],1,17:27,TBL,MTL,TBL,14,MTL,8,0,1,8478416,8480068.0,Erik Cernak hit Ryan Poehling
15,hit,Ryan Poehling,Mitchell Stephens,[-49. -35.],1,17:16,MTL,TBL,TBL,14,MTL,8,0,1,8480068,8478477.0,Ryan Poehling hit Mitchell Stephens
19,hit,Jan Rutta,Phillip Danault,[-89.  24.],1,16:25,TBL,MTL,TBL,14,MTL,8,0,1,8480172,8476479.0,Jan Rutta hit Phillip Danault
22,hit,Mikhail Sergachev,Max Domi,[-87.  13.],1,15:26,TBL,MTL,TBL,14,MTL,8,0,1,8479410,8477503.0,Mikhail Sergachev hit Max Domi
27,hit,Riley Barber,Ondrej Palat,[-89.  26.],1,14:23,MTL,TBL,TBL,14,MTL,8,0,1,8477003,8476292.0,Riley Barber hit Ondrej Palat
38,hit,Mikhail Sergachev,Riley Barber,[31. 31.],1,11:24,TBL,MTL,TBL,14,MTL,8,0,1,8479410,8477003.0,Mikhail Sergachev hit Riley Barber
47,hit,Steven Stamkos,Phillip Danault,[45. 36.],1,09:18,TBL,MTL,TBL,14,MTL,8,0,2,8474564,8476479.0,Steven Stamkos hit Phillip Danault
53,hit,Pat Maroon,Jesperi Kotkaniemi,[  6. -32.],1,06:46,TBL,MTL,TBL,14,MTL,8,0,2,8474034,8480829.0,Pat Maroon hit Jesperi Kotkaniemi
56,hit,Alex Killorn,Brendan Gallagher,[-46.   9.],1,06:13,TBL,MTL,TBL,14,MTL,8,0,2,8473986,8475848.0,Alex Killorn hit Brendan Gallagher
59,hit,Ondrej Palat,Nick Suzuki,[95. 22.],1,05:33,TBL,MTL,TBL,14,MTL,8,0,2,8476292,8480018.0,Ondrej Palat hit Nick Suzuki
69,hit,Ondrej Palat,Ben Chiarot,[ 88. -18.],1,03:00,TBL,MTL,TBL,14,MTL,8,0,2,8476292,8475279.0,Ondrej Palat hit Ben Chiarot
73,hit,Riley Barber,Mikhail Sergachev,[-88.  22.],1,02:02,MTL,TBL,TBL,14,MTL,8,0,2,8477003,8479410.0,Riley Barber hit Mikhail Sergachev
80,hit,Ondrej Palat,Brett Kulak,[-14.  31.],1,00:30,TBL,MTL,TBL,14,MTL,8,1,2,8476292,8476967.0,Ondrej Palat hit Brett Kulak
85,hit,Brayden Point,Brendan Gallagher,[-35. -31.],2,19:23,TBL,MTL,TBL,14,MTL,8,1,2,8478010,8475848.0,Brayden Point hit Brendan Gallagher
86,hit,Tomas Tatar,Erik Cernak,[97. -5.],2,19:17,MTL,TBL,TBL,14,MTL,8,1,2,8475193,8478416.0,Tomas Tatar hit Erik Cernak
87,hit,Alex Killorn,Jeff Petry,[-95.  10.],2,18:53,TBL,MTL,TBL,14,MTL,8,1,2,8473986,8473507.0,Alex Killorn hit Jeff Petry
88,hit,Victor Hedman,Nick Suzuki,[ 92. -24.],2,18:42,TBL,MTL,TBL,14,MTL,8,1,2,8475167,8480018.0,Victor Hedman hit Nick Suzuki
107,hit,Mikhail Sergachev,Riley Barber,[ 37. -31.],2,14:09,TBL,MTL,TBL,14,MTL,8,3,2,8479410,8477003.0,Mikhail Sergachev hit Riley Barber
108,hit,Erik Cernak,Riley Barber,[ 89. -28.],2,14:02,TBL,MTL,TBL,14,MTL,8,3,2,8478416,8477003.0,Erik Cernak hit Riley Barber
121,hit,Tomas Tatar,Kevin Shattenkirk,[94. 19.],2,09:59,MTL,TBL,TBL,14,MTL,8,3,2,8475193,8474031.0,Tomas Tatar hit Kevin Shattenkirk
123,hit,Shea Weber,Tyler Johnson,[-89.  28.],2,09:17,MTL,TBL,TBL,14,MTL,8,3,2,8470642,8474870.0,Shea Weber hit Tyler Johnson
155,hit,Victor Mete,Cedric Paquette,[-85.  21.],2,02:07,MTL,TBL,TBL,14,MTL,8,4,3,8479376,8476975.0,Victor Mete hit Cedric Paquette
156,hit,Ryan McDonagh,Nick Cousins,[ 8. -9.],2,01:51,TBL,MTL,TBL,14,MTL,8,4,3,8474151,8476393.0,Ryan McDonagh hit Nick Cousins
180,hit,Ben Chiarot,Tyler Johnson,[ 56. -30.],3,17:21,MTL,TBL,TBL,14,MTL,8,5,3,8475279,8474870.0,Ben Chiarot hit Tyler Johnson
181,hit,Ondrej Palat,Phillip Danault,[-12. -28.],3,17:15,TBL,MTL,TBL,14,MTL,8,5,3,8476292,8476479.0,Ondrej Palat hit Phillip Danault
182,hit,Ondrej Palat,Ben Chiarot,[86. 24.],3,17:01,TBL,MTL,TBL,14,MTL,8,5,3,8476292,8475279.0,Ondrej Palat hit Ben Chiarot
190,hit,Shea Weber,Ondrej Palat,[ 4. 37.],3,14:02,MTL,TBL,TBL,14,MTL,8,5,3,8470642,8476292.0,Shea Weber hit Ondrej Palat
192,hit,Mikhail Sergachev,Nick Cousins,[-81. -37.],3,13:38,TBL,MTL,TBL,14,MTL,8,5,3,8479410,8476393.0,Mikhail Sergachev hit Nick Cousins
195,hit,Ben Chiarot,Steven Stamkos,[60. 31.],3,13:14,MTL,TBL,TBL,14,MTL,8,5,3,8475279,8474564.0,Ben Chiarot hit Steven Stamkos
208,hit,Kevin Shattenkirk,Brett Kulak,[-93.  14.],3,10:42,TBL,MTL,TBL,14,MTL,8,5,3,8474031,8476967.0,Kevin Shattenkirk hit Brett Kulak
209,hit,Nick Cousins,Tyler Johnson,[-36.  36.],3,10:26,MTL,TBL,TBL,14,MTL,8,5,3,8476393,8474870.0,Nick Cousins hit Tyler Johnson
214,hit,Yanni Gourde,Phillip Danault,[-24. -31.],3,09:13,TBL,MTL,TBL,14,MTL,8,5,3,8476826,8476479.0,Yanni Gourde hit Phillip Danault
216,hit,Ben Chiarot,Ondrej Palat,[ 10. -27.],3,07:41,MTL,TBL,TBL,14,MTL,8,5,3,8475279,8476292.0,Ben Chiarot hit Ondrej Palat
225,hit,Mathieu Joseph,Cale Fleury,[78. 29.],3,05:19,TBL,MTL,TBL,14,MTL,8,5,3,8478472,8479985.0,Mathieu Joseph hit Cale Fleury
226,hit,Mathieu Joseph,Jordan Weal,[ 92. -21.],3,05:18,TBL,MTL,TBL,14,MTL,8,5,3,8478472,8475738.0,Mathieu Joseph hit Jordan Weal
227,hit,Cale Fleury,Yanni Gourde,[90. 22.],3,05:14,MTL,TBL,TBL,14,MTL,8,5,3,8479985,8476826.0,Cale Fleury hit Yanni Gourde
1,hit,Adam Erne,Erik Cernak,[-87.  28.],1,19:46,DET,TBL,TBL,14,DET,17,0,0,8477454,8478416.0,Adam Erne hit Erik Cernak
4,hit,Nikita Kucherov,Patrik Nemeth,[ 72. -34.],1,19:31,TBL,DET,TBL,14,DET,17,0,0,8476453,8475747.0,Nikita Kucherov hit Patrik Nemeth
9,hit,Mathieu Joseph,Mike Green,[91. 15.],1,18:06,TBL,DET,TBL,14,DET,17,0,0,8478472,8471242.0,Mathieu Joseph hit Mike Green
13,hit,Cedric Paquette,Madison Bowey,[ 93. -16.],1,17:35,TBL,DET,TBL,14,DET,17,0,0,8476975,8477474.0,Cedric Paquette hit Madison Bowey
14,hit,Madison Bowey,Cedric Paquette,[ 43. -35.],1,17:15,DET,TBL,TBL,14,DET,17,0,0,8477474,8476975.0,Madison Bowey hit Cedric Paquette
16,hit,Ondrej Palat,Darren Helm,[16.  6.],1,16:37,TBL,DET,TBL,14,DET,17,0,0,8476292,8471794.0,Ondrej Palat hit Darren Helm
20,hit,Victor Hedman,Luke Glendening,[-92.  22.],1,14:44,TBL,DET,TBL,14,DET,17,0,0,8475167,8476822.0,Victor Hedman hit Luke Glendening
21,hit,Yanni Gourde,Filip Hronek,[-84.  28.],1,14:32,TBL,DET,TBL,14,DET,17,0,0,8476826,8479425.0,Yanni Gourde hit Filip Hronek
22,hit,Mitchell Stephens,Christoffer Ehn,[69. 39.],1,13:59,TBL,DET,TBL,14,DET,17,0,0,8478477,8478036.0,Mitchell Stephens hit Christoffer Ehn
24,hit,Adam Erne,Ryan McDonagh,[-82.  29.],1,13:11,DET,TBL,TBL,14,DET,17,0,0,8477454,8474151.0,Adam Erne hit Ryan McDonagh
26,hit,Filip Hronek,Steven Stamkos,[ 87. -22.],1,12:09,DET,TBL,TBL,14,DET,17,0,0,8479425,8474564.0,Filip Hronek hit Steven Stamkos
37,hit,Luke Glendening,Braydon Coburn,[-97.   1.],1,08:50,DET,TBL,TBL,14,DET,17,0,0,8476822,8470601.0,Luke Glendening hit Braydon Coburn
69,hit,Tyler Bertuzzi,Victor Hedman,[-59. -34.],1,02:51,DET,TBL,TBL,14,DET,17,0,0,8477479,8475167.0,Tyler Bertuzzi hit Victor Hedman
73,hit,Madison Bowey,Mikhail Sergachev,[95. 10.],1,01:51,DET,TBL,TBL,14,DET,17,0,0,8477474,8479410.0,Madison Bowey hit Mikhail Sergachev
74,hit,Cedric Paquette,Madison Bowey,[ 86. -25.],1,01:41,TBL,DET,TBL,14,DET,17,0,0,8476975,8477474.0,Cedric Paquette hit Madison Bowey
78,hit,Kevin Shattenkirk,Luke Glendening,[-53. -39.],1,00:59,TBL,DET,TBL,14,DET,17,0,0,8474031,8476822.0,Kevin Shattenkirk hit Luke Glendening
83,hit,Andreas Athanasiou,Tyler Johnson,[ 10. -36.],1,00:01,DET,TBL,TBL,14,DET,17,0,0,8476960,8474870.0,Andreas Athanasiou hit Tyler Johnson
90,hit,Luke Glendening,Steven Stamkos,[-91.  13.],2,17:57,DET,TBL,TBL,14,DET,17,0,0,8476822,8474564.0,Luke Glendening hit Steven Stamkos
92,hit,Cedric Paquette,Mike Green,[-91. -21.],2,17:30,TBL,DET,TBL,14,DET,17,0,0,8476975,8471242.0,Cedric Paquette hit Mike Green
116,hit,Tyler Bertuzzi,Mikhail Sergachev,[ 87. -23.],2,11:40,DET,TBL,TBL,14,DET,17,1,0,8477479,8479410.0,Tyler Bertuzzi hit Mikhail Sergachev
117,hit,Cedric Paquette,Dylan Larkin,[-83. -30.],2,11:32,TBL,DET,TBL,14,DET,17,1,0,8476975,8477946.0,Cedric Paquette hit Dylan Larkin
119,hit,Cedric Paquette,Andreas Athanasiou,[ 22. -29.],2,11:07,TBL,DET,TBL,14,DET,17,1,0,8476975,8476960.0,Cedric Paquette hit Andreas Athanasiou
124,hit,Patrik Nemeth,Alex Killorn,[-94.  17.],2,09:24,DET,TBL,TBL,14,DET,17,1,0,8475747,8473986.0,Patrik Nemeth hit Alex Killorn
133,hit,Steven Stamkos,Brendan Perlini,[-12. -37.],2,07:47,TBL,DET,TBL,14,DET,17,1,0,8474564,8477943.0,Steven Stamkos hit Brendan Perlini
143,hit,Filip Zadina,Braydon Coburn,[95. 13.],2,05:24,DET,TBL,TBL,14,DET,17,1,0,8480821,8470601.0,Filip Zadina hit Braydon Coburn
144,hit,Frans Nielsen,Nikita Kucherov,[-90. -14.],2,04:45,DET,TBL,TBL,14,DET,17,1,0,8470144,8476453.0,Frans Nielsen hit Nikita Kucherov
146,hit,Adam Erne,Erik Cernak,[92. 22.],2,04:22,DET,TBL,TBL,14,DET,17,1,0,8477454,8478416.0,Adam Erne hit Erik Cernak
157,hit,Erik Cernak,Darren Helm,[20. 33.],2,01:55,TBL,DET,TBL,14,DET,17,1,1,8478416,8471794.0,Erik Cernak hit Darren Helm
158,hit,Ondrej Palat,Patrik Nemeth,[-49.  34.],2,01:26,TBL,DET,TBL,14,DET,17,1,1,8476292,8475747.0,Ondrej Palat hit Patrik Nemeth
159,hit,Filip Hronek,Brayden Point,[-85.  29.],2,00:50,DET,TBL,TBL,14,DET,17,1,1,8479425,8478010.0,Filip Hronek hit Brayden Point
165,hit,Ondrej Palat,Mike Green,[ 95. -20.],3,19:31,TBL,DET,TBL,14,DET,17,1,1,8476292,8471242.0,Ondrej Palat hit Mike Green
172,hit,Filip Hronek,Steven Stamkos,[73. 35.],3,18:14,DET,TBL,TBL,14,DET,17,1,1,8479425,8474564.0,Filip Hronek hit Steven Stamkos
176,hit,Filip Hronek,Mikhail Sergachev,[90. 15.],3,17:30,DET,TBL,TBL,14,DET,17,1,1,8479425,8479410.0,Filip Hronek hit Mikhail Sergachev
199,hit,Victor Hedman,Luke Glendening,[-84. -21.],3,12:10,TBL,DET,TBL,14,DET,17,2,1,8475167,8476822.0,Victor Hedman hit Luke Glendening
210,hit,Brian Lashoff,Mathieu Joseph,[82. 29.],3,07:12,DET,TBL,TBL,14,DET,17,2,1,8474873,8478472.0,Brian Lashoff hit Mathieu Joseph
211,hit,Brian Lashoff,Yanni Gourde,[ 53. -35.],3,07:07,DET,TBL,TBL,14,DET,17,2,1,8474873,8476826.0,Brian Lashoff hit Yanni Gourde
213,hit,Erik Cernak,Robby Fabbri,[-93.  17.],3,05:55,TBL,DET,TBL,14,DET,17,2,1,8478416,8477952.0,Erik Cernak hit Robby Fabbri
215,hit,Mitchell Stephens,Brian Lashoff,[76. 36.],3,04:58,TBL,DET,TBL,14,DET,17,2,1,8478477,8474873.0,Mitchell Stephens hit Brian Lashoff
223,hit,Adam Erne,Alex Killorn,[-84.  32.],3,02:40,DET,TBL,TBL,14,DET,17,2,1,8477454,8473986.0,Adam Erne hit Alex Killorn
224,hit,Dylan Larkin,Alex Killorn,[ 56. -33.],3,02:27,DET,TBL,TBL,14,DET,17,2,1,8477946,8473986.0,Dylan Larkin hit Alex Killorn
225,hit,Frans Nielsen,Ondrej Palat,[ 50. -28.],3,01:56,DET,TBL,TBL,14,DET,17,2,1,8470144,8476292.0,Frans Nielsen hit Ondrej Palat
5,hit,Alex Killorn,Victor Olofsson,[-98.   0.],1,18:35,TBL,BUF,BUF,7,TBL,14,0,0,8473986,8478109.0,Alex Killorn hit Victor Olofsson
6,hit,Nikita Kucherov,Brandon Montour,[-99.  12.],1,17:48,TBL,BUF,BUF,7,TBL,14,0,0,8476453,8477986.0,Nikita Kucherov hit Brandon Montour
7,hit,Cedric Paquette,Jimmy Vesey,[  3. -40.],1,17:14,TBL,BUF,BUF,7,TBL,14,0,0,8476975,8476918.0,Cedric Paquette hit Jimmy Vesey
9,hit,Pat Maroon,Curtis Lazar,[ 17. -42.],1,16:51,TBL,BUF,BUF,7,TBL,14,0,0,8474034,8477508.0,Pat Maroon hit Curtis Lazar
12,hit,Jack Eichel,Erik Cernak,[97.  1.],1,15:44,BUF,TBL,BUF,7,TBL,14,0,0,8478403,8478416.0,Jack Eichel hit Erik Cernak
26,hit,Rasmus Ristolainen,Yanni Gourde,[-64. -39.],1,12:24,BUF,TBL,BUF,7,TBL,14,0,0,8477499,8476826.0,Rasmus Ristolainen hit Yanni Gourde
29,hit,Erik Cernak,Dalton Smith,[ 91. -16.],1,11:56,TBL,BUF,BUF,7,TBL,14,0,0,8478416,8475748.0,Erik Cernak hit Dalton Smith
31,hit,Marco Scandella,Alex Killorn,[-40.  23.],1,10:37,BUF,TBL,BUF,7,TBL,14,0,0,8474618,8473986.0,Marco Scandella hit Alex Killorn
33,hit,Luke Schenn,Jake McCabe,[98.  4.],1,10:06,TBL,BUF,BUF,7,TBL,14,0,0,8474568,8476931.0,Luke Schenn hit Jake McCabe
41,hit,Rasmus Ristolainen,Nikita Kucherov,[-77. -41.],1,08:58,BUF,TBL,BUF,7,TBL,14,0,0,8477499,8476453.0,Rasmus Ristolainen hit Nikita Kucherov
58,hit,Victor Hedman,Johan Larsson,[99.  9.],1,05:38,TBL,BUF,BUF,7,TBL,14,0,0,8475167,8475728.0,Victor Hedman hit Johan Larsson
59,hit,Brandon Montour,Mitchell Stephens,[-97.   4.],1,04:57,BUF,TBL,BUF,7,TBL,14,0,0,8477986,8478477.0,Brandon Montour hit Mitchell Stephens
62,hit,Mitchell Stephens,Jake McCabe,[86. 36.],1,04:30,TBL,BUF,BUF,7,TBL,14,0,0,8478477,8476931.0,Mitchell Stephens hit Jake McCabe
63,hit,Curtis Lazar,Kevin Shattenkirk,[87. 36.],1,04:24,BUF,TBL,BUF,7,TBL,14,0,0,8477508,8474031.0,Curtis Lazar hit Kevin Shattenkirk
69,hit,Rasmus Ristolainen,Anthony Cirelli,[-65. -40.],1,02:16,BUF,TBL,BUF,7,TBL,14,0,0,8477499,8478519.0,Rasmus Ristolainen hit Anthony Cirelli
70,hit,Rasmus Ristolainen,Anthony Cirelli,[-61. -41.],1,02:10,BUF,TBL,BUF,7,TBL,14,0,0,8477499,8478519.0,Rasmus Ristolainen hit Anthony Cirelli
72,hit,Mikhail Sergachev,Conor Sheary,[ 98. -18.],1,01:01,TBL,BUF,BUF,7,TBL,14,0,0,8479410,8477839.0,Mikhail Sergachev hit Conor Sheary
77,hit,Anthony Cirelli,Jack Eichel,[ -1. -41.],1,00:23,TBL,BUF,BUF,7,TBL,14,1,0,8478519,8478403.0,Anthony Cirelli hit Jack Eichel
