,event,secondary_type,player_one,player_one_role,player_two,player_two_role,coords,period,period_time_remaining,player_one_team,player_two_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,game_winning,empty_net,player_one_id,player_two_id,game_id,winning_team,date,description
30,blocked_shot,,Kevin Labanc,Blocker,Blake Comeau,Shooter,[-45.  23.],1,12:26,SJS,DAL,SJS,28,DAL,25,0,1,,,8478099,8471260.0,2019020702,,2020-01-12,Blake Comeau shot blocked shot by Kevin Labanc
40,blocked_shot,,Jamie Oleksiak,Blocker,Marc-Edouard Vlasic,Shooter,[76.  4.],1,09:41,DAL,SJS,SJS,28,DAL,25,0,1,,,8476467,8471709.0,2019020702,,2020-01-12,Marc-Edouard Vlasic shot blocked shot by Jamie Oleksiak
46,blocked_shot,,Radek Faksa,Blocker,Brent Burns,Shooter,[ 62. -17.],1,08:01,DAL,SJS,SJS,28,DAL,25,0,1,,,8476889,8470613.0,2019020702,,2020-01-12,Brent Burns shot blocked shot by Radek Faksa
58,blocked_shot,,Brent Burns,Blocker,Miro Heiskanen,Shooter,[74. -4.],1,05:53,SJS,DAL,SJS,28,DAL,25,0,1,,,8470613,8480036.0,2019020702,,2020-01-12,Miro Heiskanen shot blocked shot by Brent Burns
74,blocked_shot,,Miro Heiskanen,Blocker,Tomas Hertl,Shooter,[68.  1.],1,02:19,DAL,SJS,SJS,28,DAL,25,1,1,,,8480036,8476881.0,2019020702,,2020-01-12,Tomas Hertl shot blocked shot by Miro Heiskanen
91,blocked_shot,,Roman Polak,Blocker,Patrick Marleau,Shooter,[-68.  -9.],2,17:17,DAL,SJS,SJS,28,DAL,25,1,1,,,8471392,8466139.0,2019020702,,2020-01-12,Patrick Marleau shot blocked shot by Roman Polak
106,blocked_shot,,Radek Faksa,Blocker,Marcus Sorensen,Shooter,[-66.  -1.],2,14:18,DAL,SJS,SJS,28,DAL,25,2,1,,,8476889,8475834.0,2019020702,,2020-01-12,Marcus Sorensen shot blocked shot by Radek Faksa
120,blocked_shot,,Andrew Cogliano,Blocker,Mario Ferraro,Shooter,[-55.   4.],2,12:22,DAL,SJS,SJS,28,DAL,25,2,1,,,8471699,8479983.0,2019020702,,2020-01-12,Mario Ferraro shot blocked shot by Andrew Cogliano
124,blocked_shot,,Evander Kane,Blocker,Tyler Seguin,Shooter,[71. -1.],2,12:01,SJS,DAL,SJS,28,DAL,25,2,1,,,8475169,8475794.0,2019020702,,2020-01-12,Tyler Seguin shot blocked shot by Evander Kane
126,blocked_shot,,Miro Heiskanen,Blocker,Stefan Noesen,Shooter,[-59. -20.],2,11:18,DAL,SJS,SJS,28,DAL,25,2,1,,,8480036,8476474.0,2019020702,,2020-01-12,Stefan Noesen shot blocked shot by Miro Heiskanen
132,blocked_shot,,Joe Pavelski,Blocker,Brenden Dillon,Shooter,[-51.   3.],2,09:42,DAL,SJS,SJS,28,DAL,25,2,1,,,8470794,8475455.0,2019020702,,2020-01-12,Brenden Dillon shot blocked shot by Joe Pavelski
134,blocked_shot,,Erik Karlsson,Blocker,Taylor Fedun,Shooter,[80. -8.],2,08:34,SJS,DAL,SJS,28,DAL,25,2,1,,,8474578,8476166.0,2019020702,,2020-01-12,Taylor Fedun shot blocked shot by Erik Karlsson
143,blocked_shot,,Esa Lindell,Blocker,Marc-Edouard Vlasic,Shooter,[-77.   1.],2,05:06,DAL,SJS,SJS,28,DAL,25,2,1,,,8476902,8471709.0,2019020702,,2020-01-12,Marc-Edouard Vlasic shot blocked shot by Esa Lindell
144,blocked_shot,,Erik Karlsson,Blocker,Mattias Janmark,Shooter,[70. -1.],2,04:59,SJS,DAL,SJS,28,DAL,25,2,1,,,8474578,8477406.0,2019020702,,2020-01-12,Mattias Janmark shot blocked shot by Erik Karlsson
150,blocked_shot,,Evander Kane,Blocker,Miro Heiskanen,Shooter,[74. -3.],2,03:42,SJS,DAL,SJS,28,DAL,25,2,1,,,8475169,8480036.0,2019020702,,2020-01-12,Miro Heiskanen shot blocked shot by Evander Kane
154,blocked_shot,,Radek Faksa,Blocker,Brenden Dillon,Shooter,[-52.  -6.],2,02:52,DAL,SJS,SJS,28,DAL,25,2,1,,,8476889,8475455.0,2019020702,,2020-01-12,Brenden Dillon shot blocked shot by Radek Faksa
159,blocked_shot,,Marc-Edouard Vlasic,Blocker,Miro Heiskanen,Shooter,[72. -8.],2,01:56,SJS,DAL,SJS,28,DAL,25,2,1,,,8471709,8480036.0,2019020702,,2020-01-12,Miro Heiskanen shot blocked shot by Marc-Edouard Vlasic
176,blocked_shot,,Joe Pavelski,Blocker,Timo Meier,Shooter,[59.  0.],3,17:35,DAL,SJS,SJS,28,DAL,25,2,1,,,8470794,8478414.0,2019020702,,2020-01-12,Timo Meier shot blocked shot by Joe Pavelski
177,blocked_shot,,Joe Pavelski,Blocker,Radim Simek,Shooter,[69.  2.],3,17:32,DAL,SJS,SJS,28,DAL,25,2,1,,,8470794,8480160.0,2019020702,,2020-01-12,Radim Simek shot blocked shot by Joe Pavelski
181,blocked_shot,,Marcus Sorensen,Blocker,Andrej Sekera,Shooter,[-56.   8.],3,16:30,SJS,DAL,SJS,28,DAL,25,2,1,,,8475834,8471284.0,2019020702,,2020-01-12,Andrej Sekera shot blocked shot by Marcus Sorensen
186,blocked_shot,,Esa Lindell,Blocker,Melker Karlsson,Shooter,[ 63. -13.],3,14:33,DAL,SJS,SJS,28,DAL,25,2,1,,,8476902,8477922.0,2019020702,,2020-01-12,Melker Karlsson shot blocked shot by Esa Lindell
192,blocked_shot,,Andrej Sekera,Blocker,Marc-Edouard Vlasic,Shooter,[82. -1.],3,12:07,DAL,SJS,SJS,28,DAL,25,2,1,,,8471284,8471709.0,2019020702,,2020-01-12,Marc-Edouard Vlasic shot blocked shot by Andrej Sekera
218,blocked_shot,,Brent Burns,Blocker,Esa Lindell,Shooter,[-65.  -4.],3,05:34,SJS,DAL,SJS,28,DAL,25,2,1,,,8470613,8476902.0,2019020702,,2020-01-12,Esa Lindell shot blocked shot by Brent Burns
227,blocked_shot,,Brenden Dillon,Blocker,Alexander Radulov,Shooter,[-63.  14.],3,03:51,SJS,DAL,SJS,28,DAL,25,2,1,,,8475455,8471228.0,2019020702,,2020-01-12,Alexander Radulov shot blocked shot by Brenden Dillon
228,blocked_shot,,Marc-Edouard Vlasic,Blocker,Tyler Seguin,Shooter,[-65.  13.],3,03:32,SJS,DAL,SJS,28,DAL,25,2,1,,,8471709,8475794.0,2019020702,,2020-01-12,Tyler Seguin shot blocked shot by Marc-Edouard Vlasic
7,goal,Tip-In,Jamie Benn,Scorer,Aaron Dell,Goalie,[-69.  -1.],1,18:28,DAL,SJS,SJS,28,DAL,25,0,1,False,False,8473994,8477180.0,2019020702,,2020-01-12,"Jamie Benn (11) Tip-In, assists: Tyler Seguin (24), Miro Heiskanen (16)"
66,goal,Tip-In,Brent Burns,Scorer,Anton Khudobin,Goalie,[85. -6.],1,04:27,SJS,DAL,SJS,28,DAL,25,1,1,False,False,8470613,8471418.0,2019020702,,2020-01-12,"Brent Burns (9) Tip-In, assists: Timo Meier (15), Erik Karlsson (29)"
93,goal,Wrist Shot,Patrick Marleau,Scorer,Anton Khudobin,Goalie,[-81.  -4.],2,17:04,SJS,DAL,SJS,28,DAL,25,2,1,True,False,8466139,8471418.0,2019020702,,2020-01-12,"Patrick Marleau (8) Wrist Shot, assists: Tomas Hertl (20), Brent Burns (23)"
7,shot,Wrist Shot,Conor Garland,Shooter,Aaron Dell,Goalie,[76.  0.],1,18:37,ARI,SJS,ARI,53,SJS,28,0,0,,,8478856,8477180.0,2019020724,,2020-01-15,Conor Garland Wrist Shot saved by Aaron Dell
8,shot,Wrist Shot,Jakob Chychrun,Shooter,Aaron Dell,Goalie,[47. 32.],1,18:16,ARI,SJS,ARI,53,SJS,28,0,0,,,8479345,8477180.0,2019020724,,2020-01-15,Jakob Chychrun Wrist Shot saved by Aaron Dell
10,shot,Snap Shot,Timo Meier,Shooter,Adin Hill,Goalie,[-52.  -3.],1,17:51,SJS,ARI,ARI,53,SJS,28,0,0,,,8478414,8478499.0,2019020724,,2020-01-15,Timo Meier Snap Shot saved by Adin Hill
11,shot,Backhand,Patrick Marleau,Shooter,Adin Hill,Goalie,[-85.  11.],1,17:49,SJS,ARI,ARI,53,SJS,28,0,0,,,8466139,8478499.0,2019020724,,2020-01-15,Patrick Marleau Backhand saved by Adin Hill
14,shot,Wrist Shot,Phil Kessel,Shooter,Aaron Dell,Goalie,[78. -3.],1,16:48,ARI,SJS,ARI,53,SJS,28,0,0,,,8473548,8477180.0,2019020724,,2020-01-15,Phil Kessel Wrist Shot saved by Aaron Dell
21,shot,Wrist Shot,Marcus Sorensen,Shooter,Adin Hill,Goalie,[-83.  -7.],1,15:03,SJS,ARI,ARI,53,SJS,28,0,0,,,8475834,8478499.0,2019020724,,2020-01-15,Marcus Sorensen Wrist Shot saved by Adin Hill
23,shot,Wrist Shot,Marcus Sorensen,Shooter,Adin Hill,Goalie,[-57.   9.],1,14:47,SJS,ARI,ARI,53,SJS,28,0,0,,,8475834,8478499.0,2019020724,,2020-01-15,Marcus Sorensen Wrist Shot saved by Adin Hill
27,shot,Snap Shot,Stefan Noesen,Shooter,Adin Hill,Goalie,[-71.  -8.],1,14:17,SJS,ARI,ARI,53,SJS,28,0,0,,,8476474,8478499.0,2019020724,,2020-01-15,Stefan Noesen Snap Shot saved by Adin Hill
34,shot,Slap Shot,Brent Burns,Shooter,Adin Hill,Goalie,[-57.  16.],1,12:31,SJS,ARI,ARI,53,SJS,28,0,0,,,8470613,8478499.0,2019020724,,2020-01-15,Brent Burns Slap Shot saved by Adin Hill
36,shot,Snap Shot,Nick Schmaltz,Shooter,Aaron Dell,Goalie,[ 51. -16.],1,11:37,ARI,SJS,ARI,53,SJS,28,0,0,,,8477951,8477180.0,2019020724,,2020-01-15,Nick Schmaltz Snap Shot saved by Aaron Dell
44,shot,Wrist Shot,Timo Meier,Shooter,Adin Hill,Goalie,[-53.  -1.],1,10:10,SJS,ARI,ARI,53,SJS,28,0,0,,,8478414,8478499.0,2019020724,,2020-01-15,Timo Meier Wrist Shot saved by Adin Hill
46,shot,Wrist Shot,Evander Kane,Shooter,Adin Hill,Goalie,[-74.   7.],1,10:02,SJS,ARI,ARI,53,SJS,28,0,0,,,8475169,8478499.0,2019020724,,2020-01-15,Evander Kane Wrist Shot saved by Adin Hill
52,shot,Wrist Shot,Alex Goligoski,Shooter,Aaron Dell,Goalie,[ 1. 32.],1,08:31,ARI,SJS,ARI,53,SJS,28,0,0,,,8471274,8477180.0,2019020724,,2020-01-15,Alex Goligoski Wrist Shot saved by Aaron Dell
56,shot,Wrist Shot,Kevin Labanc,Shooter,Adin Hill,Goalie,[-74.  35.],1,07:15,SJS,ARI,ARI,53,SJS,28,1,0,,,8478099,8478499.0,2019020724,,2020-01-15,Kevin Labanc Wrist Shot saved by Adin Hill
59,shot,Wrist Shot,Marcus Sorensen,Shooter,Adin Hill,Goalie,[-63.  -1.],1,06:26,SJS,ARI,ARI,53,SJS,28,1,0,,,8475834,8478499.0,2019020724,,2020-01-15,Marcus Sorensen Wrist Shot saved by Adin Hill
60,shot,Wrist Shot,Marcus Sorensen,Shooter,Adin Hill,Goalie,[-32.  33.],1,06:24,SJS,ARI,ARI,53,SJS,28,1,0,,,8475834,8478499.0,2019020724,,2020-01-15,Marcus Sorensen Wrist Shot saved by Adin Hill
72,shot,Wrist Shot,Vinnie Hinostroza,Shooter,Aaron Dell,Goalie,[ 56. -33.],1,04:32,ARI,SJS,ARI,53,SJS,28,1,0,,,8476994,8477180.0,2019020724,,2020-01-15,Vinnie Hinostroza Wrist Shot saved by Aaron Dell
75,shot,Wrist Shot,Lawson Crouse,Shooter,Aaron Dell,Goalie,[61.  0.],1,03:55,ARI,SJS,ARI,53,SJS,28,1,0,,,8478474,8477180.0,2019020724,,2020-01-15,Lawson Crouse Wrist Shot saved by Aaron Dell
76,shot,Wrist Shot,Lawson Crouse,Shooter,Aaron Dell,Goalie,[81. -5.],1,03:53,ARI,SJS,ARI,53,SJS,28,1,0,,,8478474,8477180.0,2019020724,,2020-01-15,Lawson Crouse Wrist Shot saved by Aaron Dell
79,shot,Slap Shot,Brent Burns,Shooter,Adin Hill,Goalie,[-36.  33.],1,03:33,SJS,ARI,ARI,53,SJS,28,1,0,,,8470613,8478499.0,2019020724,,2020-01-15,Brent Burns Slap Shot saved by Adin Hill
89,shot,Slap Shot,Kevin Labanc,Shooter,Adin Hill,Goalie,[60. 37.],2,19:15,SJS,ARI,ARI,53,SJS,28,1,0,,,8478099,8478499.0,2019020724,,2020-01-15,Kevin Labanc Slap Shot saved by Adin Hill
92,shot,Slap Shot,Niklas Hjalmarsson,Shooter,Aaron Dell,Goalie,[-40. -25.],2,18:52,ARI,SJS,ARI,53,SJS,28,1,0,,,8471769,8477180.0,2019020724,,2020-01-15,Niklas Hjalmarsson Slap Shot saved by Aaron Dell
93,shot,Backhand,Taylor Hall,Shooter,Aaron Dell,Goalie,[-75.   6.],2,18:50,ARI,SJS,ARI,53,SJS,28,1,0,,,8475791,8477180.0,2019020724,,2020-01-15,Taylor Hall Backhand saved by Aaron Dell
94,shot,Wrist Shot,Conor Garland,Shooter,Aaron Dell,Goalie,[-45.  -3.],2,18:36,ARI,SJS,ARI,53,SJS,28,1,0,,,8478856,8477180.0,2019020724,,2020-01-15,Conor Garland Wrist Shot saved by Aaron Dell
95,shot,Wrist Shot,Conor Garland,Shooter,Aaron Dell,Goalie,[-82.   6.],2,18:28,ARI,SJS,ARI,53,SJS,28,1,0,,,8478856,8477180.0,2019020724,,2020-01-15,Conor Garland Wrist Shot saved by Aaron Dell
96,shot,Slap Shot,Patrick Marleau,Shooter,Adin Hill,Goalie,[59. 29.],2,17:53,SJS,ARI,ARI,53,SJS,28,1,0,,,8466139,8478499.0,2019020724,,2020-01-15,Patrick Marleau Slap Shot saved by Adin Hill
107,shot,Wrist Shot,Taylor Hall,Shooter,Aaron Dell,Goalie,[-56.  33.],2,15:58,ARI,SJS,ARI,53,SJS,28,1,0,,,8475791,8477180.0,2019020724,,2020-01-15,Taylor Hall Wrist Shot saved by Aaron Dell
108,shot,Snap Shot,Christian Dvorak,Shooter,Aaron Dell,Goalie,[-58. -16.],2,15:37,ARI,SJS,ARI,53,SJS,28,1,0,,,8477989,8477180.0,2019020724,,2020-01-15,Christian Dvorak Snap Shot saved by Aaron Dell
117,shot,Slap Shot,Kevin Labanc,Shooter,Adin Hill,Goalie,[ 37. -31.],2,13:28,SJS,ARI,ARI,53,SJS,28,2,0,,,8478099,8478499.0,2019020724,,2020-01-15,Kevin Labanc Slap Shot saved by Adin Hill
120,shot,Slap Shot,Jordan Oesterle,Shooter,Aaron Dell,Goalie,[-46.   1.],2,12:37,ARI,SJS,ARI,53,SJS,28,2,1,,,8477851,8477180.0,2019020724,,2020-01-15,Jordan Oesterle Slap Shot saved by Aaron Dell
123,shot,Wrist Shot,Derek Stepan,Shooter,Aaron Dell,Goalie,[-49. -22.],2,12:12,ARI,SJS,ARI,53,SJS,28,2,1,,,8474613,8477180.0,2019020724,,2020-01-15,Derek Stepan Wrist Shot saved by Aaron Dell
125,shot,Wrist Shot,Tomas Hertl,Shooter,Adin Hill,Goalie,[39. 12.],2,11:35,SJS,ARI,ARI,53,SJS,28,2,1,,,8476881,8478499.0,2019020724,,2020-01-15,Tomas Hertl Wrist Shot saved by Adin Hill
128,shot,Backhand,Lawson Crouse,Shooter,Aaron Dell,Goalie,[-78.  14.],2,11:09,ARI,SJS,ARI,53,SJS,28,2,1,,,8478474,8477180.0,2019020724,,2020-01-15,Lawson Crouse Backhand saved by Aaron Dell
129,shot,Wrist Shot,Clayton Keller,Shooter,Aaron Dell,Goalie,[-81. -30.],2,10:19,ARI,SJS,ARI,53,SJS,28,2,1,,,8479343,8477180.0,2019020724,,2020-01-15,Clayton Keller Wrist Shot saved by Aaron Dell
130,shot,Wrist Shot,Carl Soderberg,Shooter,Aaron Dell,Goalie,[-78.  12.],2,10:13,ARI,SJS,ARI,53,SJS,28,2,1,,,8471262,8477180.0,2019020724,,2020-01-15,Carl Soderberg Wrist Shot saved by Aaron Dell
136,shot,Tip-In,Phil Kessel,Shooter,Aaron Dell,Goalie,[52. 38.],2,08:42,ARI,SJS,ARI,53,SJS,28,2,2,,,8473548,8477180.0,2019020724,,2020-01-15,Phil Kessel Tip-In saved by Aaron Dell
139,shot,Wrist Shot,Joe Thornton,Shooter,Adin Hill,Goalie,[60. 19.],2,07:48,SJS,ARI,ARI,53,SJS,28,2,2,,,8466138,8478499.0,2019020724,,2020-01-15,Joe Thornton Wrist Shot saved by Adin Hill
149,shot,Backhand,Carl Soderberg,Shooter,Aaron Dell,Goalie,[-79.   1.],2,04:25,ARI,SJS,ARI,53,SJS,28,2,2,,,8471262,8477180.0,2019020724,,2020-01-15,Carl Soderberg Backhand saved by Aaron Dell
151,shot,Wrist Shot,Evander Kane,Shooter,Adin Hill,Goalie,[79.  1.],2,03:47,SJS,ARI,ARI,53,SJS,28,2,2,,,8475169,8478499.0,2019020724,,2020-01-15,Evander Kane Wrist Shot saved by Adin Hill
153,shot,Backhand,Taylor Hall,Shooter,Aaron Dell,Goalie,[-88.  14.],2,03:22,ARI,SJS,ARI,53,SJS,28,2,2,,,8475791,8477180.0,2019020724,,2020-01-15,Taylor Hall Backhand saved by Aaron Dell
166,shot,Wrist Shot,Nick Schmaltz,Shooter,Aaron Dell,Goalie,[-72. -29.],2,00:32,ARI,SJS,ARI,53,SJS,28,3,2,,,8477951,8477180.0,2019020724,,2020-01-15,Nick Schmaltz Wrist Shot saved by Aaron Dell
171,shot,Wrist Shot,Oliver Ekman-Larsson,Shooter,Aaron Dell,Goalie,[54. 35.],3,19:23,ARI,SJS,ARI,53,SJS,28,3,2,,,8475171,8477180.0,2019020724,,2020-01-15,Oliver Ekman-Larsson Wrist Shot saved by Aaron Dell
172,shot,Wrist Shot,Phil Kessel,Shooter,Aaron Dell,Goalie,[ 59. -30.],3,19:08,ARI,SJS,ARI,53,SJS,28,3,2,,,8473548,8477180.0,2019020724,,2020-01-15,Phil Kessel Wrist Shot saved by Aaron Dell
175,shot,Wrist Shot,Carl Soderberg,Shooter,Aaron Dell,Goalie,[51. 32.],3,18:07,ARI,SJS,ARI,53,SJS,28,3,2,,,8471262,8477180.0,2019020724,,2020-01-15,Carl Soderberg Wrist Shot saved by Aaron Dell
176,shot,Wrist Shot,Carl Soderberg,Shooter,Aaron Dell,Goalie,[42. -5.],3,17:53,ARI,SJS,ARI,53,SJS,28,3,2,,,8471262,8477180.0,2019020724,,2020-01-15,Carl Soderberg Wrist Shot saved by Aaron Dell
183,shot,Snap Shot,Barclay Goodrow,Shooter,Adin Hill,Goalie,[-65. -11.],3,15:47,SJS,ARI,ARI,53,SJS,28,3,2,,,8476624,8478499.0,2019020724,,2020-01-15,Barclay Goodrow Snap Shot saved by Adin Hill
185,shot,Wrist Shot,Derek Stepan,Shooter,Aaron Dell,Goalie,[ 3. 38.],3,15:09,ARI,SJS,ARI,53,SJS,28,3,2,,,8474613,8477180.0,2019020724,,2020-01-15,Derek Stepan Wrist Shot saved by Aaron Dell
187,shot,Wrist Shot,Kevin Labanc,Shooter,Adin Hill,Goalie,[-62.   2.],3,14:42,SJS,ARI,ARI,53,SJS,28,3,2,,,8478099,8478499.0,2019020724,,2020-01-15,Kevin Labanc Wrist Shot saved by Adin Hill
188,shot,Wrist Shot,Jakob Chychrun,Shooter,Aaron Dell,Goalie,[55.  1.],3,14:15,ARI,SJS,ARI,53,SJS,28,3,2,,,8479345,8477180.0,2019020724,,2020-01-15,Jakob Chychrun Wrist Shot saved by Aaron Dell
194,shot,Wrist Shot,Evander Kane,Shooter,Adin Hill,Goalie,[-59. -15.],3,12:09,SJS,ARI,ARI,53,SJS,28,3,2,,,8475169,8478499.0,2019020724,,2020-01-15,Evander Kane Wrist Shot saved by Adin Hill
200,shot,Wrist Shot,Mario Ferraro,Shooter,Adin Hill,Goalie,[-34.  21.],3,11:20,SJS,ARI,ARI,53,SJS,28,4,2,,,8479983,8478499.0,2019020724,,2020-01-15,Mario Ferraro Wrist Shot saved by Adin Hill
204,shot,Wrist Shot,Alex Goligoski,Shooter,Aaron Dell,Goalie,[ 49. -29.],3,09:41,ARI,SJS,ARI,53,SJS,28,4,2,,,8471274,8477180.0,2019020724,,2020-01-15,Alex Goligoski Wrist Shot saved by Aaron Dell
207,shot,Tip-In,Melker Karlsson,Shooter,Adin Hill,Goalie,[-26. -18.],3,09:04,SJS,ARI,ARI,53,SJS,28,4,2,,,8477922,8478499.0,2019020724,,2020-01-15,Melker Karlsson Tip-In saved by Adin Hill
209,shot,Backhand,Conor Garland,Shooter,Aaron Dell,Goalie,[71. 18.],3,08:49,ARI,SJS,ARI,53,SJS,28,4,2,,,8478856,8477180.0,2019020724,,2020-01-15,Conor Garland Backhand saved by Aaron Dell
214,shot,Wrist Shot,Clayton Keller,Shooter,Aaron Dell,Goalie,[58. 12.],3,07:48,ARI,SJS,ARI,53,SJS,28,4,2,,,8479343,8477180.0,2019020724,,2020-01-15,Clayton Keller Wrist Shot saved by Aaron Dell
222,shot,Slap Shot,Conor Garland,Shooter,Aaron Dell,Goalie,[72. 12.],3,05:36,ARI,SJS,ARI,53,SJS,28,4,2,,,8478856,8477180.0,2019020724,,2020-01-15,Conor Garland Slap Shot saved by Aaron Dell
231,shot,Backhand,Tomas Hertl,Shooter,Adin Hill,Goalie,[-83.  10.],3,02:23,SJS,ARI,ARI,53,SJS,28,4,2,,,8476881,8478499.0,2019020724,,2020-01-15,Tomas Hertl Backhand saved by Adin Hill
239,shot,Wrist Shot,Phil Kessel,Shooter,Aaron Dell,Goalie,[ 81. -31.],3,01:07,ARI,SJS,ARI,53,SJS,28,5,3,,,8473548,8477180.0,2019020724,,2020-01-15,Phil Kessel Wrist Shot saved by Aaron Dell
242,shot,Wrist Shot,Timo Meier,Shooter,Adin Hill,Goalie,[-84. -10.],3,00:38,SJS,ARI,ARI,53,SJS,28,5,3,,,8478414,8478499.0,2019020724,,2020-01-15,Timo Meier Wrist Shot saved by Adin Hill
26,missed_shot,,Melker Karlsson,Shooter,,,[-74.   6.],1,14:20,SJS,ARI,ARI,53,SJS,28,0,0,,,8477922,,2019020724,,2020-01-15,Melker Karlsson Wide of Net
32,missed_shot,,Timo Meier,Shooter,,,[-83. -28.],1,13:15,SJS,ARI,ARI,53,SJS,28,0,0,,,8478414,,2019020724,,2020-01-15,Timo Meier Goalpost
39,missed_shot,,Joel Kellman,Shooter,,,[-74.  -1.],1,10:59,SJS,ARI,ARI,53,SJS,28,0,0,,,8481516,,2019020724,,2020-01-15,Joel Kellman Over Net
63,missed_shot,,Jordan Oesterle,Shooter,,,[36. 30.],1,05:55,ARI,SJS,ARI,53,SJS,28,1,0,,,8477851,,2019020724,,2020-01-15,Jordan Oesterle Wide of Net
64,missed_shot,,Nick Schmaltz,Shooter,,,[70.  4.],1,05:53,ARI,SJS,ARI,53,SJS,28,1,0,,,8477951,,2019020724,,2020-01-15,Nick Schmaltz Wide of Net
70,missed_shot,,Michael Grabner,Shooter,,,[80. 13.],1,04:51,ARI,SJS,ARI,53,SJS,28,1,0,,,8473546,,2019020724,,2020-01-15,Michael Grabner Wide of Net
97,missed_shot,,Antti Suomela,Shooter,,,[69.  2.],2,17:45,SJS,ARI,ARI,53,SJS,28,1,0,,,8480965,,2019020724,,2020-01-15,Antti Suomela Wide of Net
98,missed_shot,,Mario Ferraro,Shooter,,,[ 40. -37.],2,17:37,SJS,ARI,ARI,53,SJS,28,1,0,,,8479983,,2019020724,,2020-01-15,Mario Ferraro Wide of Net
99,missed_shot,,Patrick Marleau,Shooter,,,[37. 29.],2,17:34,SJS,ARI,ARI,53,SJS,28,1,0,,,8466139,,2019020724,,2020-01-15,Patrick Marleau Wide of Net
101,missed_shot,,Carl Soderberg,Shooter,,,[-53.  23.],2,17:15,ARI,SJS,ARI,53,SJS,28,1,0,,,8471262,,2019020724,,2020-01-15,Carl Soderberg Wide of Net
109,missed_shot,,Conor Garland,Shooter,,,[-58.  25.],2,15:07,ARI,SJS,ARI,53,SJS,28,1,0,,,8478856,,2019020724,,2020-01-15,Conor Garland Over Net
122,missed_shot,,Barclay Goodrow,Shooter,,,[38. -2.],2,12:23,SJS,ARI,ARI,53,SJS,28,2,1,,,8476624,,2019020724,,2020-01-15,Barclay Goodrow Wide of Net
141,missed_shot,,Tomas Hertl,Shooter,,,[89. 18.],2,06:15,SJS,ARI,ARI,53,SJS,28,2,2,,,8476881,,2019020724,,2020-01-15,Tomas Hertl Wide of Net
143,missed_shot,,Radim Simek,Shooter,,,[33. -8.],2,06:00,SJS,ARI,ARI,53,SJS,28,2,2,,,8480160,,2019020724,,2020-01-15,Radim Simek Wide of Net
152,missed_shot,,Conor Garland,Shooter,,,[-47.   8.],2,03:26,ARI,SJS,ARI,53,SJS,28,2,2,,,8478856,,2019020724,,2020-01-15,Conor Garland Wide of Net
164,missed_shot,,Vinnie Hinostroza,Shooter,,,[-84. -23.],2,01:31,ARI,SJS,ARI,53,SJS,28,3,2,,,8476994,,2019020724,,2020-01-15,Vinnie Hinostroza Wide of Net
180,missed_shot,,Conor Garland,Shooter,,,[80.  8.],3,16:55,ARI,SJS,ARI,53,SJS,28,3,2,,,8478856,,2019020724,,2020-01-15,Conor Garland Wide of Net
215,missed_shot,,Kevin Labanc,Shooter,,,[-49.  11.],3,07:41,SJS,ARI,ARI,53,SJS,28,4,2,,,8478099,,2019020724,,2020-01-15,Kevin Labanc Wide of Net
220,missed_shot,,Christian Dvorak,Shooter,,,[71. 11.],3,05:50,ARI,SJS,ARI,53,SJS,28,4,2,,,8477989,,2019020724,,2020-01-15,Christian Dvorak Wide of Net
221,missed_shot,,Conor Garland,Shooter,,,[ 90. -17.],3,05:42,ARI,SJS,ARI,53,SJS,28,4,2,,,8478856,,2019020724,,2020-01-15,Conor Garland Wide of Net
224,missed_shot,,Erik Karlsson,Shooter,,,[-58.  26.],3,04:43,SJS,ARI,ARI,53,SJS,28,4,2,,,8474578,,2019020724,,2020-01-15,Erik Karlsson Over Net
232,missed_shot,,Brent Burns,Shooter,,,[-35.  17.],3,02:18,SJS,ARI,ARI,53,SJS,28,4,2,,,8470613,,2019020724,,2020-01-15,Brent Burns Wide of Net
235,missed_shot,,Evander Kane,Shooter,,,[-41.  -1.],3,01:46,SJS,ARI,ARI,53,SJS,28,4,3,,,8475169,,2019020724,,2020-01-15,Evander Kane Wide of Net
240,missed_shot,,Brent Burns,Shooter,,,[-44.  32.],3,00:52,SJS,ARI,ARI,53,SJS,28,5,3,,,8470613,,2019020724,,2020-01-15,Brent Burns Wide of Net
241,missed_shot,,Stefan Noesen,Shooter,,,[-75.   6.],3,00:45,SJS,ARI,ARI,53,SJS,28,5,3,,,8476474,,2019020724,,2020-01-15,Stefan Noesen Wide of Net
3,blocked_shot,,Brent Burns,Blocker,Oliver Ekman-Larsson,Shooter,[63.  3.],1,19:30,SJS,ARI,ARI,53,SJS,28,0,0,,,8470613,8475171.0,2019020724,,2020-01-15,Oliver Ekman-Larsson shot blocked shot by Brent Burns
4,blocked_shot,,Brent Burns,Blocker,Derek Stepan,Shooter,[73.  2.],1,19:27,SJS,ARI,ARI,53,SJS,28,0,0,,,8470613,8474613.0,2019020724,,2020-01-15,Derek Stepan shot blocked shot by Brent Burns
15,blocked_shot,,Alex Goligoski,Blocker,Evander Kane,Shooter,[-83. -22.],1,16:11,ARI,SJS,ARI,53,SJS,28,0,0,,,8471274,8475169.0,2019020724,,2020-01-15,Evander Kane shot blocked shot by Alex Goligoski
